train_acc;train_loss;test_acc;test_loss
0.8776796768911256;0.007309224829413185;0.7861024844720497;0.048038398259845766
0.8792871627578911;0.00662091142967426;0.817675983436853;0.04622772327907707
0.8809066237837007;0.006015112483425166;0.8012422360248447;0.048501951640228864
0.8824819456244691;0.00606264128320527;0.816899585921325;0.050515735235092216
0.883982462728082;0.006090301420396183;0.812111801242236;0.04810120030711203
0.8854536718223388;0.005679798113699709;0.8075828157349896;0.05334115526014669
0.8869468838400116;0.005037905831450982;0.8005952380952381;0.05451871412198828
0.8883168769910416;0.005458856653045852;0.812888198757764;0.05302632948808858
0.8896736543786778;0.0051432223511842365;0.811335403726708;0.050112439015799246
0.8910082903494886;0.005058407973533194;0.8123706004140787;0.05165487687791819
0.8922747504438416;0.0054423877335922554;0.8075828157349896;0.0557955382661759
0.8935504541034137;0.005071500952647872;0.8030538302277432;0.054526122988782066
0.8948091089044653;0.00466150434747596;0.8012422360248447;0.05555529240771885
0.8960799584631362;0.004107615945903946;0.8022774327122153;0.05638981447217689
0.8972547712325751;0.0049788291204248;0.7995600414078674;0.06000584127732377
0.8984259969622294;0.004241053207806544;0.7949016563146998;0.056022302483788866
0.8995627748763059;0.004674867460303983;0.7959368530020704;0.059160059587895004
0.9006567264135327;0.004417898386859959;0.8104296066252588;0.05744121925891849
0.9017198857736242;0.004393464784060657;0.8165113871635611;0.05808508421118925
0.902738928378161;0.004865206681286032;0.819616977225673;0.05726021312116443
0.9037544529537326;0.004288930574825415;0.8140527950310559;0.06066175896262723
0.9048017219306108;0.003662210694806432;0.795807453416149;0.057292738375996334
0.9057711332828157;0.0043885216824985085;0.7967132505175983;0.05705437509585982
0.90672507788162;0.00414582339324857;0.8004658385093167;0.0571431315055225
0.9076334235120513;0.004834857580515241;0.8047360248447205;0.06181946915466392
0.9085181757494843;0.004706766715268411;0.8093944099378881;0.05974397525710958
0.9094039559869;0.004216349125127746;0.8140527950310559;0.05682812659474819
0.9102438976300329;0.0043305623378804845;0.7991718426501035;0.06100778501317161
0.9110583787642785;0.004399805726240071;0.8093944099378881;0.05844201725668045
0.9118615630168072;0.004584279448826693;0.7994306418219461;0.05647115524186739
0.9126621742268826;0.003916259584719375;0.8104296066252588;0.05740438824843453
0.9134407567966571;0.004450024892522546;0.8049948240165631;0.057432544877435474
0.9142093006725017;0.004443766793940363;0.8003364389233955;0.060323680752712855
0.9149467808930427;0.004225369426518154;0.8103002070393375;0.06145756406392362
0.9156935237508755;0.0037895399756588434;0.8130175983436853;0.061331201861005116
0.9164197431398529;0.0037734771305843414;0.8047360248447205;0.05856077233329415
0.9171493704569057;0.0037572966363125337;0.8122412008281573;0.05988406618226967
0.9178272340648956;0.004183686698031983;0.8184523809523809;0.05849322942009641
0.9185314987885083;0.003624224606560956;0.8057712215320911;0.06243061813174922
0.9192170757591319;0.0036159002695194007;0.7857142857142857;0.06834277381067691
0.9198916288545759;0.003344448062426492;0.8059006211180124;0.05943835772104912
0.9205562115476948;0.0033075771209347704;0.8114648033126294;0.061401536414042064
0.9211683347694484;0.004290351199673286;0.807712215320911;0.06206934230969004
0.9217860168333607;0.0037555452459271926;0.7974896480331263;0.06615862486617424
0.9224060417748356;0.0035696027504466847;0.8087474120082816;0.059875865191039025
0.9229861847105802;0.0039959279008096055;0.8150879917184265;0.060450821905734316
0.9235690576853796;0.003547193212562602;0.807712215320911;0.06500261954531289
0.9241306496952916;0.003790642159591446;0.8049948240165631;0.06926380564033499
0.9246972352024924;0.0037433036819249617;0.7977484472049688;0.060305022008622575
0.9253097914931682;0.0028958017605887633;0.8167701863354037;0.05886801161999018
0.9259027014232485;0.0023749260573986872;0.8185817805383022;0.05754430614710462
0.9265152889937394;0.002289798680645175;0.7983954451345756;0.060392467100915594
0.9271179681883538;0.0025742882795353338;0.8140527950310559;0.06245174579511302
0.9277110221035456;0.002027593773920467;0.8130175983436853;0.061963138472545295
0.928268089108329;0.0023628932554684043;0.8237577639751553;0.05915030390758108
0.9288456779340264;0.002040811635673312;0.8095238095238095;0.06413651180311876
0.929417979116188;0.0018151057322562038;0.812111801242236;0.06694550870199
0.9299779930835407;0.0017684957810588826;0.7959368530020704;0.06904777700918308
0.9305216298499008;0.0019898704059043574;0.8249223602484471;0.06055494112154955
0.9310659959024445;0.0017433082066559804;0.8132763975155279;0.06461237558835199
0.9315928182020472;0.0019203179909423268;0.8104296066252588;0.06458738089650465
0.9321111777355058;0.0017881021008891102;0.8130175983436853;0.06501016557803782
0.9326195892769307;0.0018183497820041976;0.8075828157349896;0.06661567185031911
0.9331200054178518;0.0018180380405586523;0.8241459627329193;0.06537694428234185
0.9336109544526802;0.0020498365629329804;0.8049948240165631;0.06805648749181326
0.9341084884309183;0.0014759393389721484;0.802148033126294;0.06502266979499625
0.9346017147156661;0.001566727942983811;0.8149585921325051;0.06610711593774782
0.9350784706405927;0.0016405041025906184;0.8159937888198758;0.06867128080119837
0.9355302440290758;0.0019336715476698527;0.8167701863354037;0.07056516881414648
0.9360043188898329;0.0014913107495013263;0.8119824016563147;0.06522068081666595
0.9364586525203002;0.0017150554644262642;0.8201345755693582;0.0690328596592999
0.9369063900919383;0.0017152105677834238;0.8101708074534162;0.06577394668167234
0.9373476911868154;0.0015588872417879784;0.8101708074534162;0.0700737426383927
0.9377842679127726;0.001688286630286431;0.8231107660455486;0.0670033131440953
0.9382046432280077;0.001693413843814792;0.8119824016563147;0.06825246363102148
0.9386076667402556;0.0022826553928796704;0.812888198757764;0.06712355751432883
0.9390211253894081;0.002053894247276552;0.8112060041407867;0.07016560139005457
0.939422136492067;0.0016528235704615646;0.8158643892339544;0.07164287171326578
0.9398199736400671;0.0017363962446540209;0.8020186335403727;0.07387146584612007
0.9402161958098499;0.0015470093538465831;0.8139233954451346;0.06964550781033366
0.9406017436829354;0.00157468468327135;0.8238871635610766;0.06658045054106312
0.9409817378336809;0.001967649978798867;0.8166407867494824;0.06931440736018661
0.9413546074146403;0.001867170093923875;0.8130175983436853;0.06976399870683858
0.9417284431368025;0.0015586967760521126;0.8093944099378881;0.06955321945471055
0.9420960654511026;0.0016517307850899613;0.8156055900621119;0.066011649359269
0.942471822392008;0.0013084782138897187;0.8139233954451346;0.07163930573480447
0.9428252027932037;0.0017905706831542066;0.8201345755693582;0.0652043138992588
0.9431861053213505;0.0013307462668938703;0.8093944099378881;0.0694538521853721
0.9435237724373239;0.001995165545972427;0.8193581780538303;0.06464151880093108
0.9438759822658213;0.0015590124975548472;0.8075828157349896;0.07043219267507084
0.9442287160136311;0.001265799780857466;0.8095238095238095;0.07139193428177522
0.9445649431046628;0.0016097420340106382;0.8194875776397516;0.06846451766087093
0.9448910919291567;0.0016750998011947646;0.8105590062111802;0.06857243643110227
0.945221470261754;0.0015124620086125477;0.8057712215320911;0.071875683128989
0.945542655300929;0.0015592780610736087;0.8157349896480331;0.0691698416822887
0.9458546139120239;0.0016711386798331693;0.8119824016563147;0.06873332579498706
0.9461665228312426;0.00154836882387475;0.8193581780538303;0.0729646898317446
0.9464637911448425;0.001653913114787882;0.807712215320911;0.0723331357521997
0.9467713741779163;0.0016972495967511746;0.8066770186335404;0.06993755317576554
0.9470735938327386;0.0013209304011141177;0.811335403726708;0.06929057577381963
0.9473756797562443;0.0013057283537834458;0.8140527950310559;0.06608913685836276
0.9476850579276362;0.0010717337468533253;0.807712215320911;0.07033598040668396
0.9479805144232715;0.0012816501372642712;0.8030538302277432;0.06984653444015894
0.9482690181891267;0.0013193631586646544;0.8101708074534162;0.06977834256595351
0.9485600637031711;0.0012513887931548812;0.802148033126294;0.07260575546757352
0.9488513287827979;0.0011329671279122096;0.8148291925465838;0.07300620824410715
0.9491331562101555;0.0012391667933406383;0.8092650103519669;0.07129381352865165
0.9494059281464501;0.0014525286856778593;0.812111801242236;0.06729587914531399
0.9496923270379023;0.0009486161485848325;0.802148033126294;0.0737961456719516
0.9499654934437542;0.0012652441252627917;0.8148291925465838;0.07135251289203196
0.9502394939938207;0.0011055808524879551;0.8249223602484471;0.07426496760150336
0.9505101325739477;0.0010793452787350919;0.8139233954451346;0.0732537170878841
0.9507798451232176;0.0011328092817603928;0.8075828157349896;0.06978220260192546
0.9510466817709808;0.0010083272193426175;0.8093944099378881;0.0717116190475729
0.9513151906692189;0.0008841463125193052;0.7983954451345756;0.07475648113103343
0.9515746544294589;0.0012688983047920484;0.8229813664596273;0.0734071044565138
0.95182620036592;0.0010175354733352813;0.822075569358178;0.0701115231461607
0.9520764975698476;0.0011042350134485898;0.8031832298136645;0.07319926532606284
0.9523217503512308;0.0013901401160401178;0.8166407867494824;0.07435299528531134
0.9525690686997869;0.0010888576386553857;0.8219461697722568;0.07178531198566644
0.9528136999203072;0.0011713235704785652;0.8103002070393375;0.07493945248290032
0.9530425602794734;0.0014755432994702615;0.7968426501035196;0.0777905011360628
0.9532654330934222;0.0013655335566011182;0.8066770186335404;0.07359624075268031
0.9534978118973446;0.001149662117109003;0.8184523809523809;0.07365001042700792
0.9537332657769282;0.0010722816706033329;0.8087474120082816;0.07529840405534385
0.9539677091950179;0.0010017491369561132;0.8247929606625258;0.07337345834610565
0.9541978776529338;0.0010215614179439805;0.8074534161490683;0.07228320085846791
0.9544298253247243;0.0009338283129007697;0.817675983436853;0.07175567832039804
0.9546472972193377;0.0014417691861786676;0.807712215320911;0.0671382309663096
